name,followers,popularity,genres,image_url,external_url
Clifford Brown,87572,50,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'soul jazz', 'stride', 'swing', 'vocal jazz']",https://i.scdn.co/image/34ea33365d65ed58d28336281a29d6f9f1d71595,https://open.spotify.com/artist/1HJHwWck1EY096ea2iPAHO
Mayra Andrade,114976,57,"['afropop', 'morna', 'world']",https://i.scdn.co/image/dc56ca54c24041a75c603d975ee954c8a07e2caf,https://open.spotify.com/artist/7uriYlc9ETgOg8VPFbdnbE
Lura,19798,38,"['afropop', 'kizomba antigas', 'morna', 'world']",https://i.scdn.co/image/ed67c6a2375638ea0a48c8ec3005fed8f93c26dd,https://open.spotify.com/artist/0zNTRuF4PDWOt7IGHpGyNc
Bonga,48266,53,"['afropop', 'semba', 'world']",https://i.scdn.co/image/8a015fd22c7cc02d1ef02e6ace18edee2b4794f3,https://open.spotify.com/artist/0I6bdBR4Q7uoc3HI1OgI8C
Lhasa De Sela,107377,53,"['afropop', 'world']",https://i.scdn.co/image/88ad856e66723b8d974415d11a34223861eb9a60,https://open.spotify.com/artist/3IbqRfvnvj5C22pHD38KXI
Mariza,192400,54,"['fado', 'portuguese pop']",https://i.scdn.co/image/fa06e28f36995e3b8c967e24910be7ca744f7acd,https://open.spotify.com/artist/65nZq8l5VZRG4X445F5kmN
Omara Portuondo,82476,58,"['bolero', 'bolero cubano', 'latin jazz', 'musica tradicional cubana']",https://i.scdn.co/image/289ddf6ce27e1c2b7d35dbc61fa293bb3cbef9a8,https://open.spotify.com/artist/1h4iSQAKdvAAm07l6FX6dy
Sara Tavares,45106,46,"['afropop', 'morna', 'portuguese pop', 'world']",https://i.scdn.co/image/ab67616d00001e025aee6e5da96268f78a0f9d8b,https://open.spotify.com/artist/57zZoaRDFEjqRwq6FlT0va
Tito Paris,12173,35,"['kizomba antigas', 'morna']",https://i.scdn.co/image/c783b060e82a710cafedf486266ac5942624a552,https://open.spotify.com/artist/3OIgKH8RzR8arwa82yt1hw
Amália Rodrigues,76007,49,['fado'],https://i.scdn.co/image/ab67616d00001e023fb0c844c377efdbdcc6f306,https://open.spotify.com/artist/0DBF33ctUe4yhxKP3eTcCt
Yasmin Levy,54826,49,"['sefardi', 'world']",https://i.scdn.co/image/ab67616d00001e0231fbb2410ef1b6c6bbad1328,https://open.spotify.com/artist/1XDkuk3pjmco8Mkd93Qxbu
Ana Moura,106160,50,"['fado', 'portuguese pop']",https://i.scdn.co/image/fd1b4bf5568fcdcb4a87246889fdf176a39b950c,https://open.spotify.com/artist/5HjL8Wcg8TdKTABDci2mB7
Souad Massi,84600,49,"['afropop', 'arab alternative', 'arab folk', 'classic arab pop', 'world']",https://i.scdn.co/image/27f5d7277f5a7499dabfbffb2dce24ad6a51b24d,https://open.spotify.com/artist/0oXFsuB6XBuDTsXJgplR7k
Ismaël Lô,42990,46,"['afropop', 'mande pop', 'mbalax', 'world']",https://i.scdn.co/image/ef0efbcf5800f252b8e8e637eed819b046be0abc,https://open.spotify.com/artist/4EBRPnSYtrfmwptEMOSCV8
Buika,206516,55,['flamenco'],https://i.scdn.co/image/807fc5143ca73caf6d49449299bdec739dc891f4,https://open.spotify.com/artist/1gbXoccc8bjK8eUh92mILy
Pink Martini,268817,64,"['adult standards', 'lounge', 'vocal jazz']",https://i.scdn.co/image/5e32891944d899b233ce2e34ef926d27cc26e84b,https://open.spotify.com/artist/6KyUat70qaniuiZq63HzFZ
Orchestra Baobab,88609,53,"['afrobeat', 'afropop', 'chicha', 'mande pop', 'world']",https://i.scdn.co/image/9209cd6edea4481e14b35e40f47e033c7c030c14,https://open.spotify.com/artist/7xT0arvCDupDU1YYy0BNv9
Cristina Branco,21097,40,"['fado', 'morna']",https://i.scdn.co/image/f632e6cf04393c7d3c283ed7c7aa955cd56e8b65,https://open.spotify.com/artist/0Naz1mk7F25xrk44Ugd8nd
Ibrahim Ferrer,99283,54,"['bolero', 'cuban rumba', 'latin jazz', 'musica tradicional cubana', 'world']",https://i.scdn.co/image/ab67616d00001e0216b23f6de3c050377ad5a7c6,https://open.spotify.com/artist/5dss7E1Ph0KxuF1ULfAx4D
Amadou & Mariam,138310,56,"['afrobeat', 'afropop', 'malian blues', 'mande pop', 'world']",https://i.scdn.co/image/79c7bf83c630bfe8e3ac1781f11f9df1ca2a9fc4,https://open.spotify.com/artist/3KH7WsR2JZQ94Ik8SyabU6
Salif Keita,89725,52,"['afropop', 'malian blues', 'mande pop', 'world']",https://i.scdn.co/image/ddf84e474dc8b7d46f42da3d44fbdcd2d92912dd,https://open.spotify.com/artist/0VVnWF3KNaa5O7ESohKhAx
Lorde,6601115,81,"['art pop', 'dance pop', 'metropopolis', 'nz pop', 'pop', 'pop dance']",https://i.scdn.co/image/ca2e7772dcdfd03401cdd0c66aeee1bea8ea3904,https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm
King Princess,919819,72,"['dance pop', 'electropop', 'indie pop', 'nyc pop', 'pop', 'pop dance']",https://i.scdn.co/image/7e8df8beac4bc99a683ad42f3cf3eb91224c05a3,https://open.spotify.com/artist/6beUvFUlKliUYJdLOXNj9C
Melanie Martinez,8317135,84,['pop'],https://i.scdn.co/image/653f3cf259a218a0458efef84d26776028f638fd,https://open.spotify.com/artist/63yrD80RY3RNEM2YDpUpO8
Troye Sivan,5067959,81,"['australian pop', 'dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'viral pop']",https://i.scdn.co/image/0cbc85ce296a0189751fef65a7c88c1569775bc3,https://open.spotify.com/artist/3WGpXCj9YhhfX11TToZcXP
Halsey,12556122,91,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop']",https://i.scdn.co/image/8b56979f115e855301c33828bcad2c57280adbab,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2
girl in red,2002015,81,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie']",https://i.scdn.co/image/e5cc2acb3daef4ecd87fb5c11e5cf547c0db83fc,https://open.spotify.com/artist/3uwAm6vQy7kWPS2bciKWx9
Bea Miller,2015451,81,"['dance pop', 'electropop', 'modern rock', 'pop', 'pop rap', 'post-teen pop', 'talent show', 'viral pop']",https://i.scdn.co/image/36d33f4416d2a0ce48b119211a078e8211b1ac02,https://open.spotify.com/artist/1o2NpYGqHiCq7FoiYdyd1x
Julia Michaels,3273496,84,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",https://i.scdn.co/image/db6ce375523e63787e0c2d9834f2ed9b07a7c1aa,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m
Madison Beer,2406044,82,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",https://i.scdn.co/image/3e913e7ac542ac9e6b8c64d37eaae8231497c2ca,https://open.spotify.com/artist/2kRfqPViCqYdSGhYSM9R0Q
Alessia Cara,7884510,83,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",https://i.scdn.co/image/53796b8f4368f79270fdb1603e1c1480b9605221,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
FINNEAS,878983,77,"['indie pop', 'la indie', 'pop']",https://i.scdn.co/image/a7839df3ad5dd0de6a95bbbbff9b7e72b16af91c,https://open.spotify.com/artist/37M5pPGs6V1fchFJSgCguX
gnash,1517335,75,['pop'],https://i.scdn.co/image/dc943107813ceebe17d76959a2f5161ae8f155c0,https://open.spotify.com/artist/3iri9nBFs9e4wN7PLIetAw
Cavetown,1373181,78,"['bedroom pop', 'indie pop']",https://i.scdn.co/image/0dd37ecd805bb5e28497ee6469d4f5c1c11fdeda,https://open.spotify.com/artist/2hR4h1Cao2ueuI7Cx9c7V8
Bazzi,3789979,83,"['pop', 'post-teen pop']",https://i.scdn.co/image/8e11c379e2c41bfa09e0b56e080280bc35433728,https://open.spotify.com/artist/4GvEc3ANtPPjt1ZJllr5Zl
Tate McRae,861504,86,"['pop', 'post-teen pop']",https://i.scdn.co/image/cb4a9bd2b861c47b2f20a610d04ed648aec94ef2,https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym
Conan Gray,1968934,86,"['bedroom pop', 'indie pop', 'pop']",https://i.scdn.co/image/01232f965a5036904947d998ef6ceb4bfc9e20de,https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea
Harry Styles,10217916,92,"['pop', 'post-teen pop']",https://i.scdn.co/image/44329fa8c646f4eb2bcf7af62afe195bfb2c4830,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3
Olivia O'Brien,1210964,78,"['dance pop', 'pop', 'post-teen pop']",https://i.scdn.co/image/0fd2e206b4fcf881dd5ed36849dfcb6a2436af7d,https://open.spotify.com/artist/1QRj3hoop9Mv5VvHQkwPEp
mxmtoon,1060495,76,"['bedroom pop', 'indie pop', 'pop']",https://i.scdn.co/image/980cc3ac2eca849f2f48887596c940a5099fdc9c,https://open.spotify.com/artist/0HthCchcL0kVLHTr113Vk1
Alec Benjamin,2111732,81,['pop'],https://i.scdn.co/image/0ecf06ff8b3c2de5a75c74ba63950527ac865261,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov
Silky Wave,296,4,[],https://i.scdn.co/image/ab67616d00001e02c4ae1cd21d1e46bab05dd9d7,https://open.spotify.com/artist/237Iwxhi2Ad6xfOCZ2ZOeX
My Personal Trainer Workout,34,0,[],,https://open.spotify.com/artist/0yktAL3vcUdSMmGfnEH1CF
Vivre ZEN,1,0,[],,https://open.spotify.com/artist/6vH2WX0VzrmcZ4N7yiiJZs
Vincent de Carsenti,193,43,[],https://i.scdn.co/image/ab67616d00001e021c6ae6e3844ee7ed568b358d,https://open.spotify.com/artist/3o0sqYPgNVNs4Br8gQxSMs
Golden Keys,190,14,[],https://i.scdn.co/image/ab67616d00001e0278f6bf3c99f6abacd9ce6e96,https://open.spotify.com/artist/1kqsZ3lC7H7Zr5GXy4gXI9
Murray Forbes Somerville,32,5,[],https://i.scdn.co/image/6c4e4688b1fb034077bf514d30a302e45bf9b4b5,https://open.spotify.com/artist/4eFn4ko1WrNOmNNAXllv4i
Audrey Cher,73,0,[],https://i.scdn.co/image/ab67616d00001e02e3c5083adc4ae2e15e42a53a,https://open.spotify.com/artist/2KIJ9z16O7do0XnEqBHYoV
Vincent Bernhardt,52,6,[],https://i.scdn.co/image/ab67616d00001e0226d9f3693c4be072ae7d826c,https://open.spotify.com/artist/352uU24PUp3B7UXHe3Q4JU
Olivier Glentz,39,1,[],https://i.scdn.co/image/ab67616d00001e02e8ed3d8be5b0c986fccc71c9,https://open.spotify.com/artist/5h0LzaWotw1jxeIPFKtz5x
Frémeaux Nature,390,29,['birdsong'],https://i.scdn.co/image/ab67616d00001e02bad91b8f142c7dac88ea6ab5,https://open.spotify.com/artist/02QidEaIgtVtCLhfCk9OR9
Sharry Clark,6,0,[],https://i.scdn.co/image/ab67616d00001e02adf04d9f4bc0b5ec88b1eaf7,https://open.spotify.com/artist/4xhkN9yf1i2irAMZjzO9N5
St. Jay,2,0,[],https://i.scdn.co/image/ab67616d00001e02b6fa535e25d91bf7059ea9b4,https://open.spotify.com/artist/0if77jGU7uPfJcpdpLG37g
Gospel sur la colline,34,0,[],https://i.scdn.co/image/ab67616d00001e0293897d698ab73063c167f905,https://open.spotify.com/artist/2iEOVDy0l7HpYlF36dUa5O
Anavantou!,219,5,['musica sergipana'],https://i.scdn.co/image/ab67616d00001e02f0c006c05d808f58cf632339,https://open.spotify.com/artist/3sgzj4TGqyKYJEj2JPifYE
Serge Gainsbourg avec Orchestre,100,8,[],https://i.scdn.co/image/ab67616d00001e0223912173509e853074110804,https://open.spotify.com/artist/54Hqgxaqs71mM1P4gmYIiv
Guillaume Loiseau,53,11,[],https://i.scdn.co/image/ab67616d00001e029ea8df7c4aba65ed879d7748,https://open.spotify.com/artist/6XcKDI3igGyk8oaSY6bxDR
Harlow Monroe,8,4,[],https://i.scdn.co/image/5cdac56e663d59e58dde704e012ed66b031210f6,https://open.spotify.com/artist/1VIEDcblymkChAtGPeLOhe
Ukulele Dub Society,101,1,[],https://i.scdn.co/image/ab67616d00001e0256bd6ad9eaf660cfbaf49637,https://open.spotify.com/artist/7vOFII28I9Yx5HoyyeYgjc
rex regno,1,0,[],https://i.scdn.co/image/ab67616d00001e024237d8b44331e7938428f175,https://open.spotify.com/artist/5hzPtt62Hpb2efqG7HamzL
Mamadou Barry & Afro Groove Gang,36,0,[],,https://open.spotify.com/artist/3euW3TsV1qRwqHqEB99Xf8
The Kooks,1967764,72,"['brighton indie', 'modern rock', 'rock']",https://i.scdn.co/image/5264c2d939b8525546b99fa1d0f19888e47019b3,https://open.spotify.com/artist/1GLtl8uqKmnyCWxHmw9tL4
Alexandra Savior,83551,52,['modern dream pop'],https://i.scdn.co/image/ddc0bda182fe62aa0e13379fc5591fed1b4c4147,https://open.spotify.com/artist/2qqZbV6smvvtohQOUgZqKa
Alex Turner,453022,66,"['modern rock', 'rock', 'sheffield indie']",https://i.scdn.co/image/ab67616d00001e02672951d44a35cb08092f2c1f,https://open.spotify.com/artist/1ctkBmvz80MGyi72Ix055S
The Last Shadow Puppets,695745,64,"['baroque pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock', 'sheffield indie']",https://i.scdn.co/image/c3d3f098f92fbacb7a16ab5ca1d801228b26e1b2,https://open.spotify.com/artist/2Z7UcsdweVlRbAk5wH5fsf
Blossoms,300237,64,"['english indie rock', 'modern alternative rock', 'modern rock', 'rock']",https://i.scdn.co/image/f0cdd95b91581f1e7654dbf9e4e24cc7364a8b58,https://open.spotify.com/artist/22RISwgVJyZu9lpqAcv1F5
Kasabian,1432960,68,"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'new rave', 'rock']",https://i.scdn.co/image/0819d4451bf042bc0949e3a04216c7ddf11047b2,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue
The Strokes,3416924,79,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",https://i.scdn.co/image/2132488612fb623fc935055a4e88781cb57f3c5b,https://open.spotify.com/artist/0epOFNiUfyON9EYx7Tpr6V
The Fratellis,621383,64,"['garage rock', 'modern rock', 'rock', 'scottish rock']",https://i.scdn.co/image/26c3fdb7deaee1d88ce0f67db7cb8db130e80c68,https://open.spotify.com/artist/3M4ThdJR28z9eSMcQHAZ5G
Franz Ferdinand,1903536,70,"['alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock', 'scottish rock']",https://i.scdn.co/image/74d44570990858341836261beb39b3faa18f7603,https://open.spotify.com/artist/0XNa1vTidXlvJ2gHSsRi4A
The Libertines,655838,61,"['alternative rock', 'britpop', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern rock', 'rock']",https://i.scdn.co/image/481e5f20520c6f49971bd54abba29cff863139db,https://open.spotify.com/artist/4fSPtBgFPZzygkY6MehwQ7
Kaiser Chiefs,1008299,64,"['alternative rock', 'dance-punk', 'modern rock', 'rock']",https://i.scdn.co/image/091ef267c1477b5c1a71453c89bf135025fe8f45,https://open.spotify.com/artist/0LbLWjaweRbO4FDKYlbfNt
The Vaccines,622529,62,"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",https://i.scdn.co/image/955030229bcbb59ee184408f6f951475127b5fbb,https://open.spotify.com/artist/0Ak6DLKHtpR6TEEnmcorKA
The Wombats,820408,70,"['indie pop', 'liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",https://i.scdn.co/image/eedb5ba189800eb6cfdfaf659be9c0ce190db3e5,https://open.spotify.com/artist/0Ya43ZKWHTKkAbkoJJkwIB
Jamie T,323768,61,"['modern alternative rock', 'modern rock', 'new rave', 'rock']",https://i.scdn.co/image/463fc61af0219fe80770b4f063e60daa84d4639a,https://open.spotify.com/artist/3Rsr4Z96O6U3lToOiV3zBh
Cage The Elephant,2196726,78,"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues', 'rock']",https://i.scdn.co/image/7f5ffd590188b2801da10516b85853cd778eaef8,https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3
Interpol,1169683,69,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'rock']",https://i.scdn.co/image/9cabfc9071803d3b17200b21fdb80c6a5553b8f7,https://open.spotify.com/artist/3WaJSfKnzc65VDgmj2zU8B
Razorlight,402176,62,"['britpop', 'modern rock', 'pop rock', 'rock']",https://i.scdn.co/image/5619ced3cc65c072fd586c671fef96f6ef55f2a1,https://open.spotify.com/artist/450iujbtN6XgiA9pv6fVZz
Two Door Cinema Club,1936803,73,"['indie pop', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",https://i.scdn.co/image/df9bb5d891969f8b40cb8dc9cdceff8b3903f5a7,https://open.spotify.com/artist/536BYVgOnRky0xjsPT96zl
The Black Keys,3322505,76,"['alternative rock', 'blues rock', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",https://i.scdn.co/image/11e05be425a0a64fa65db3deb6f4e2d12f8c04d4,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz
MGMT,1951205,79,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'rock']",https://i.scdn.co/image/28ff19618ece117a1897d8e9298e8840a645a2a1,https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE
Compay Segundo,150090,56,"['latin jazz', 'mambo', 'musica tradicional cubana', 'son cubano']",https://i.scdn.co/image/13923ce002a9f002e2389c18313ba57808bfd976,https://open.spotify.com/artist/2wpr4ILskkRzPBGodmbMs1
Eliades Ochoa,27552,47,"['latin jazz', 'musica tradicional cubana', 'son cubano']",https://i.scdn.co/image/08178ddfa8bccc9c89f7b045a3246ff104df1128,https://open.spotify.com/artist/0hXHTWhBUEpkyHJ0GnghEH
Ruben Gonzalez,38372,52,"['jazz cubano', 'latin jazz', 'musica tradicional cubana']",https://i.scdn.co/image/15ac4d2b13266d45037285e85c9fbee2a9a6bac6,https://open.spotify.com/artist/00n4Vljc6N9pvJ26SKPphh
Vieja Trova Santiaguera,18897,39,"['latin jazz', 'musica tradicional cubana', 'son cubano']",https://i.scdn.co/image/ab67616d00001e02888804bf3b29ce064ebcdfb3,https://open.spotify.com/artist/2t7ndReOwR0bTqTaDxYa9G
Orishas,351719,62,"['conscious hip hop', 'cuban alternative', 'hip hop cubano', 'latin alternative', 'latin hip hop']",https://i.scdn.co/image/3494cc8362ed238b331a070912a46de97d489335,https://open.spotify.com/artist/2gKYxTUOqw9aPt7ljMwSHT
Beny Moré,55366,49,"['bolero', 'bolero cubano', 'latin jazz', 'mambo', 'musica tradicional cubana']",https://i.scdn.co/image/ab67616d00001e0268370e1802ae1a4928e0bb7f,https://open.spotify.com/artist/1Sp47peMTI9na8FTY4yHJw
Guillermo Portabales,12860,42,"['latin jazz', 'musica tradicional cubana', 'son cubano', 'son cubano clasico']",https://i.scdn.co/image/ab67616d00001e029dd49672c9f343e8716cd255,https://open.spotify.com/artist/5tU4QY77fd3PavzBZvM3bJ
Bebo Valdés,46406,44,"['cha-cha-cha', 'jazz cubano', 'latin jazz', 'musica tradicional cubana']",https://i.scdn.co/image/cce20a0838bacca03c0c6fc5314321d619125a66,https://open.spotify.com/artist/3qeECzqe5c7ssusMaDdwbj
Afro-Cuban All Stars,34503,45,['latin jazz'],https://i.scdn.co/image/834380a02888fa60ccf624ab87b5d4d6e3897039,https://open.spotify.com/artist/5cvnQ2gtwZraxeE99Y8aOg
Orquesta Aragón,34468,44,"['bolero', 'bolero cubano', 'cha-cha-cha', 'charanga', 'latin jazz', 'mambo', 'musica tradicional cubana', 'salsa', 'son cubano clasico']",https://i.scdn.co/image/8eb4cd3ce19b1cf86cafd3a42bcf38b3afcb91ab,https://open.spotify.com/artist/2jXlqT8v9XIJnKQYRgLvSr
"Orlando ""Cachaíto"" López",7246,43,['latin jazz'],https://i.scdn.co/image/ab67616d00001e02464cb37a23d6166c2f06bcae,https://open.spotify.com/artist/46NzAs7obt30YFHdDt0O2m
Tito Puente,130011,54,"['latin jazz', 'mambo', 'musica tradicional cubana', 'salsa']",https://i.scdn.co/image/f32c657f7fdf32ae5e0233254cdc562cb6d28059,https://open.spotify.com/artist/6SPpCqM8gOzrtICAxN5NuX
Mongo Santamaria,41938,47,"['boogaloo', 'cuban rumba', 'jazz cubano', 'latin jazz', 'musica tradicional cubana']",https://i.scdn.co/image/6a9efee1f40c0fcf1c5339fc1111c398e8ef5d93,https://open.spotify.com/artist/2oVwztjpHpJlAvlVVuqVa0
Pérez Prado,48560,54,"['latin jazz', 'mambo', 'space age pop']",https://i.scdn.co/image/ab67616d00001e020cb71a67899d301bd358f256,https://open.spotify.com/artist/1ZKhPkCXXgtiGgALn4OYtT
Omara Poruondo,1912,5,['latin jazz'],,https://open.spotify.com/artist/1FFkfrdAvPxJycTc3kqXKs
Gipsy Kings,520466,70,"['flamenco', 'rumba', 'world']",https://i.scdn.co/image/5d433ee9202ede4ac4af8ec051c3f58c386e2a98,https://open.spotify.com/artist/3jc496ljiyrS3ECrD7QiqL
Celia Cruz,365133,67,"['cha-cha-cha', 'cuban rumba', 'latin', 'latin jazz', 'mambo', 'musica tradicional cubana', 'salsa', 'tropical']",https://i.scdn.co/image/1617aac02a4299e1d403b43cacebefb832af0419,https://open.spotify.com/artist/2weA6hhVqTIN2gSn9PUB9U
