name,followers,popularity,genres,image_url,external_url
Xandria,130945,46,"['german metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'power metal', 'symphonic metal']",https://i.scdn.co/image/f32b75e9ae7b2fbcc3a236c7f331e3cdfc67f590,https://open.spotify.com/artist/1jzIEzXVJ4p1kFDmio6LEL
Amberian Dawn,47994,43,"['finnish power metal', 'gothic metal', 'gothic symphonic metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal', 'symphonic power metal']",https://i.scdn.co/image/85dc3cc7fc4ee03daf899f3634595dc434132c87,https://open.spotify.com/artist/01DQQFGEOzbFugH5FcVAgI
Beyond The Black,86718,53,"['gothic symphonic metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal']",https://i.scdn.co/image/257c943e77fc8b448ed7a0b4f7bb6e3ad1d35230,https://open.spotify.com/artist/6swnqiL41Bd4gO2fnAXXrf
Angra,285163,57,"['brazilian metal', 'brazilian power metal', 'brazilian progressive metal', 'latin metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'progressive power metal', 'speed metal', 'symphonic metal']",https://i.scdn.co/image/d771e2ab1c2abcf51cf16f5acb12d3c34ee1c81f,https://open.spotify.com/artist/7IAXZaLTb6nkJr8RmVPn5y
Nocturnal Rites,35993,39,"['melodic metal', 'metal', 'neo classical metal', 'neo-trad metal', 'power metal', 'progressive metal', 'swedish power metal', 'symphonic power metal']",https://i.scdn.co/image/fb70ae27fa4a6ae347830e4a322b8307f278f33f,https://open.spotify.com/artist/0dSoaJ8iEP3aid30p18O2g
Dark Tranquillity,233728,56,"['death metal', 'gothenburg metal', 'melodic death metal', 'metal', 'swedish death metal', 'swedish metal']",https://i.scdn.co/image/d25f0dc3f3b1a242c4a5b1fdb908027037a16814,https://open.spotify.com/artist/5EHvXKnNz78jkAVgTQLQ5O
Soilwork,212704,58,"['alternative metal', 'melodic death metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish metal']",https://i.scdn.co/image/5fac3d40202d973578dde29dbfe5c90fb4a65627,https://open.spotify.com/artist/7wqP36o9lqWteOCxBnXlwx
Scar Symmetry,95558,45,"['melodic death metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'swedish metal']",https://i.scdn.co/image/ab6772690000dd229847c3f88b6b10b18a837031,https://open.spotify.com/artist/2PQVMx0BpRQhzMWLa7X0T6
Children Of Bodom,457120,60,"['alternative metal', 'finnish death metal', 'finnish metal', 'melodic death metal', 'metal', 'power metal']",https://i.scdn.co/image/cf38b80a87aba5e192a651376fb9b4042c0a607b,https://open.spotify.com/artist/1xUhNgw4eJDZfvumIpcz1B
Arch Enemy,607816,61,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'slayer', 'swedish death metal', 'swedish metal']",https://i.scdn.co/image/42b234b54c32d78a67ac6a59d3d90f1c87d6e4d8,https://open.spotify.com/artist/0DCw6lHkzh9t7f8Hb4Z0Sx
Sonic Syndicate,113801,50,"['alternative metal', 'melodic death metal', 'melodic groove metal', 'melodic metalcore', 'nu metal', 'swedish alternative rock', 'swedish metalcore']",https://i.scdn.co/image/8f4cf823a4c2989046cfdde2b13309b6c8110a73,https://open.spotify.com/artist/384RPjoLeqSOcy5qS9oQgX
The Haunted,96976,47,"['classic garage rock', 'death metal', 'gothenburg metal', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metal', 'swedish metal']",https://i.scdn.co/image/0ab455d4a48544c9148e76d489e8cfd14f90ffa4,https://open.spotify.com/artist/2WLmgv66Uq4vt2i36vwkAq
Amorphis,209014,55,"['finnish death metal', 'finnish metal', 'folk metal', 'gothic metal', 'melodic death metal', 'metal', 'power metal', 'progressive doom']",https://i.scdn.co/image/543b3a4898e2b562f1972e1bb21605db8ec6872a,https://open.spotify.com/artist/2UOVgpgiNTC6KK0vSC77aD
Insomnium,166688,53,"['finnish death metal', 'finnish metal', 'melodic death metal', 'metal']",https://i.scdn.co/image/b38bea21a63e04cf34862d5f363e2132af68a69c,https://open.spotify.com/artist/3uIgLG971oRM5fe6v8lvQS
Norther,51782,39,"['finnish death metal', 'finnish metal', 'folk metal', 'melodic death metal', 'metal', 'viking metal']",https://i.scdn.co/image/ab67616d00001e02f4cfd0b888bc7fd8c3cebf5f,https://open.spotify.com/artist/7FYqu76teK16FSlw4ZYFhW
Kalmah,87220,44,"['finnish death metal', 'finnish metal', 'folk metal', 'melodic death metal', 'metal', 'oulu metal', 'symphonic black metal']",https://i.scdn.co/image/91bba9f6fe7794c6aa89748e09266197e18b23b0,https://open.spotify.com/artist/2YPVtFn6SsYNntkmrdDpGF
Pain,97251,51,"['industrial metal', 'metal', 'neue deutsche harte']",https://i.scdn.co/image/821efced5b3ea3dd66630e917ca1302762ef59e7,https://open.spotify.com/artist/0hGpZy6ws8FofByMkt0CV1
Disarmonia Mundi,42847,41,"['italian death metal', 'melodic death metal', 'melodic metalcore']",https://i.scdn.co/image/1063c452f0c405a9b9f9adb8d79f7b58aedceb29,https://open.spotify.com/artist/0iem9JStyv56PV2X7avZbo
DevilDriver,345252,58,"['alternative metal', 'groove metal', 'industrial metal', 'melodic death metal', 'melodic metalcore', 'metal', 'metalcore', 'nu metal', 'rap rock']",https://i.scdn.co/image/a73d072c1eba2b1534db7012f12742b220447a13,https://open.spotify.com/artist/79el7mcHYhXYW3Zek21i0L
Avatar,213247,60,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'nu metal']",https://i.scdn.co/image/a93202ccd79c0d437dc399104a72e483ed2d36f2,https://open.spotify.com/artist/4jpaXieuls7LVzG1uma5Rs
Mors Principium Est,53595,51,"['finnish death metal', 'finnish metal', 'melodic death metal', 'melodic metal', 'metal', 'symphonic black metal']",https://i.scdn.co/image/c7797ed007932543fb4b972583cb67bf7281febb,https://open.spotify.com/artist/1k0jnWb55QS6FjTU9LzMhi
Trivium,1078151,69,"['alternative metal', 'melodic metalcore', 'melodic thrash', 'metal', 'metalcore', 'nu metal']",https://i.scdn.co/image/b490f02d539a11fc825822747d4478e0c661126c,https://open.spotify.com/artist/278ZYwGhdK6QTzE3MFePnP
Amon Amarth,722382,66,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'power metal', 'swedish death metal', 'swedish metal', 'tolkien metal', 'viking metal']",https://i.scdn.co/image/2b6e47010d6df6c550bf8f22d58fa70409f421e3,https://open.spotify.com/artist/3pulcT2wt7FEG10lQlqDJL
Omnium Gatherum,58859,42,"['finnish death metal', 'finnish metal', 'melodic death metal']",https://i.scdn.co/image/5ae3d38ddbceeb2f7eeaba9b22668deba0602093,https://open.spotify.com/artist/52xuvlUvnxqH0xzxGPKXSu
Machine Head,852838,63,"['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'nu metal', 'progressive groove metal', 'rap rock', 'rock']",https://i.scdn.co/image/93b4063ffba54f8df57124cc4d3d3612d417f4c1,https://open.spotify.com/artist/0lVlNsuGaOr9vMHCZIAKMt
Liquid Tension Experiment,121804,44,"['instrumental rock', 'jazz metal', 'neo classical metal', 'progressive metal', 'shred']",https://i.scdn.co/image/3cf4a9af01eeb011a56b72b2bcf547973c410109,https://open.spotify.com/artist/0r1s1XoxdoXECGfyChzb2v
Jordan Rudess,45877,46,"['neo classical metal', 'progressive metal', 'rock keyboard']",https://i.scdn.co/image/11fe04a4817948abbf0769aa0db4bc34eb62516d,https://open.spotify.com/artist/1eAj0NmIiXgqpy5aN4GlsS
James Labrie,40771,35,"['neo classical metal', 'progressive groove metal', 'progressive metal']",https://i.scdn.co/image/0ca7819f0f522d4f322455791dc5ee588130cdae,https://open.spotify.com/artist/3bd5EpE5vC93GJT2u0fx4n
John Petrucci,113202,54,"['instrumental rock', 'neo classical metal', 'progressive metal', 'shred']",https://i.scdn.co/image/b7253e57c2be92d902c7b60f7b056d2e380ce2ea,https://open.spotify.com/artist/4zvIE8a1h7L0IED4r4qKk1
OSI,34897,39,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",https://i.scdn.co/image/ab67616d00001e027308edb16e889fb03e0c06f7,https://open.spotify.com/artist/1SDL0IuBpmrqx7Jag5HWdQ
Pain of Salvation,90204,51,"['alternative metal', 'neo-progressive', 'prog metal', 'progressive metal', 'progressive rock', 'swedish progressive metal', 'symphonic rock']",https://i.scdn.co/image/0d77e08161abff9c762293ab7939a6f81c6c3149,https://open.spotify.com/artist/1uRpg2s2jNaxbmoNiJDGfd
Ayreon,111888,56,"['celtic metal', 'dutch metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'prog metal', 'progressive metal', 'sci-fi metal', 'symphonic metal']",https://i.scdn.co/image/fee697b2328ff691491596bb584be0dbbe273cf2,https://open.spotify.com/artist/2RSApl0SXcVT8Yiy4UaPSt
Symphony X,193464,50,"['metal', 'neo classical metal', 'power metal', 'progressive metal', 'progressive power metal']",https://i.scdn.co/image/856b11d3f8815ffe5c74dc9807ca2d2856509d86,https://open.spotify.com/artist/4MnZkh4dpNmTMPxkl4Ev5L
Circus Maximus,46194,38,"['neo classical metal', 'norwegian metal', 'progressive metal', 'progressive power metal']",https://i.scdn.co/image/b325f3c0161eea82c63e093d2bfbae2828c4e40f,https://open.spotify.com/artist/1pxKRI6EFLtWmAiya9Pj1S
Fates Warning,52931,41,"['metal', 'neo classical metal', 'progressive metal']",https://i.scdn.co/image/3b16cb5176443667513c0358808129f3f9522786,https://open.spotify.com/artist/4S6URhg3PMKnCv9clR4ejE
Kiko Loureiro,65428,44,"['brazilian metal', 'instrumental rock', 'neo classical metal', 'progressive metal', 'shred']",https://i.scdn.co/image/1267f3fe73615a9f9d624ee9c083dd0b66099ffa,https://open.spotify.com/artist/5RmLUrjJz5bpP8dF4lYdyK
Flying Colors,44923,41,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",https://i.scdn.co/image/040fc5b533b432c34cf9a3e0fa47e03576bad524,https://open.spotify.com/artist/7vdTrczuBydSrfUcoruaeX
Joe Satriani,444666,60,"['album rock', 'hard rock', 'instrumental rock', 'metal guitar', 'neo classical metal', 'shred']",https://i.scdn.co/image/761c787fccc6c6e07bdbf2359e6f56d6a4ed3591,https://open.spotify.com/artist/2yzxX2DI9LFK8VFTyW2zZ8
Threshold,30365,38,"['melodic metal', 'neo classical metal', 'neo-progressive', 'power metal', 'prog metal', 'progressive metal', 'progressive rock', 'symphonic rock']",https://i.scdn.co/image/f048547b5f8c606229bf1e848025a3f112fbc2be,https://open.spotify.com/artist/7KTRbZ1YTch5oXQOmQTStM
Queensrÿche,403880,59,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive metal', 'rock']",https://i.scdn.co/image/3304c3a736ab315103d5679cd14c7f99e325d6ff,https://open.spotify.com/artist/2OgUPVlWYgGBGMefZgGvCO
Sons Of Apollo,65716,40,"['neo classical metal', 'progressive metal']",https://i.scdn.co/image/a8919cf2441d50d54932967caa10e457995bb1ce,https://open.spotify.com/artist/3oBGGy1VOs6IHOa1ZdUx2f
Devin Townsend,135113,52,"['alternative metal', 'canadian metal', 'progressive metal', 'vancouver metal']",https://i.scdn.co/image/ab6772690000dd22de0de2b06e16e9b55e68d12e,https://open.spotify.com/artist/6uejjWIOshliv2Ho0OJAQN
Evergrey,66836,44,"['melodic metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'swedish progressive metal']",https://i.scdn.co/image/b4b62ec13c9fa33a7c88eeac0fe6b03c764bed32,https://open.spotify.com/artist/4S0foX2r0RlC12KBW8u73D
Riverside,133285,51,"['art rock', 'neo-progressive', 'polish prog', 'prog metal', 'progressive metal', 'progressive rock', 'symphonic rock']",https://i.scdn.co/image/54fd4643dc7abdcf91fba3b74c929f395954b31a,https://open.spotify.com/artist/5yjbUO1Jocui7RKE30zfLT
Spock's Beard,43523,36,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",https://i.scdn.co/image/f561d037d89452f29ee524d81bdd59cd292af1ad,https://open.spotify.com/artist/1HN6EhIK1fRYk5gtXHclZv
Finntroll,148199,52,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'symphonic black metal', 'viking metal']",https://i.scdn.co/image/5d72d987dca1aaf190493b6c04b45f22967d22fe,https://open.spotify.com/artist/4ZgkHVHmGPXuRy8zd26ZJX
Wintersun,135100,46,"['finnish death metal', 'finnish metal', 'finnish power metal', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'symphonic death metal', 'viking metal']",https://i.scdn.co/image/2609fc9a39e201a14c8fd7e12f4bfff7f59be3c1,https://open.spotify.com/artist/6ui6SwChan7c1KYBQCqGKV
Ensiferum,224968,55,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'viking metal']",https://i.scdn.co/image/b513ad18e11d9b07546b23e9f3f7b1892ae0f573,https://open.spotify.com/artist/0krXCIkthz13P8o0v2tksH
Eluveitie,381126,60,"['bow pop', 'celtic metal', 'celtic rock', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal']",https://i.scdn.co/image/ddf0debf9857d12855f44287829ceca0e8fd4d62,https://open.spotify.com/artist/5X0N2k3qMnI8kSrGJT3kfT
Hypocrisy,107657,45,"['black metal', 'death metal', 'melodic death metal', 'metal', 'swedish death metal', 'swedish metal', 'symphonic black metal']",https://i.scdn.co/image/a5f808b92de7c0a2e0196fa97574b84e09c9eb4d,https://open.spotify.com/artist/73UIalJYgktSi7qQFV53Qv
Equilibrium,122269,54,"['folk metal', 'german metal', 'german pagan metal', 'melodic death metal', 'melodic metal', 'metal', 'neue deutsche harte', 'power metal', 'viking metal']",https://i.scdn.co/image/7a0e52051e31ab81d6afca3c495f60337f103b27,https://open.spotify.com/artist/5KvkOKroKLz202ioXfGWR2
Dimmu Borgir,334315,56,"['black metal', 'melodic death metal', 'metal', 'norwegian black metal', 'norwegian metal', 'symphonic black metal', 'symphonic metal']",https://i.scdn.co/image/2ca7127260d987e0977056233b4f3918ec903b3f,https://open.spotify.com/artist/6e8ISIsI7UQZPyEorefAhK
At The Gates,161915,48,"['death metal', 'gothenburg metal', 'melodic death metal', 'metal', 'swedish death metal', 'swedish metal']",https://i.scdn.co/image/239e5ed92f81a8115878b4f4c5abd166761a13bc,https://open.spotify.com/artist/6YXarbjg36ODFPez0PnOlD
In Flames,816676,69,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish metal']",https://i.scdn.co/image/821e74e9b668efb8a98b2866f4788ed2f4dd45a0,https://open.spotify.com/artist/57ylwQTnFnIhJh4nu4rxCs
Týr,154818,52,"['faroese rock', 'folk metal', 'power metal', 'viking metal']",https://i.scdn.co/image/794f34a7b25a7935e5f495f708d0b926d765a318,https://open.spotify.com/artist/6TmGNPW2oDM5uaXBILozGa
Luca Turilli's Rhapsody,40421,27,"['italian metal', 'italian power metal', 'melodic metal', 'neo classical metal', 'power metal']",https://i.scdn.co/image/ab67616d00001e02b0a5ef477299a695a682f1b2,https://open.spotify.com/artist/0PRRjT3oYRbOuybmBXzVwP
Vision Divine,31045,35,"['christian power metal', 'italian metal', 'italian power metal', 'melodic metal', 'neo classical metal', 'power metal', 'progressive metal', 'progressive power metal', 'symphonic power metal']",https://i.scdn.co/image/bb47b64bad7df5fc5a3dabf11b60ca4ab3f9cc68,https://open.spotify.com/artist/5L6lO4X5v3GJpTkBg1BdW2
Derdian,18393,33,"['italian metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic power metal']",https://i.scdn.co/image/ab67616d00001e021aeecf09f61c1e4dda634e53,https://open.spotify.com/artist/2NBW7Ib46ouzKqmzPzCbi5
Heavenly,24631,40,"['c86', 'french metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic power metal']",https://i.scdn.co/image/ab67616d00001e024bb4421e8c83270f460e870b,https://open.spotify.com/artist/7j3etSXgd9ZLYIUW7KWnpd
Lunatica,41246,35,"['gothic metal', 'gothic symphonic metal', 'swiss metal', 'symphonic metal', 'symphonic power metal']",https://i.scdn.co/image/ab67616d00001e02d448b41a3449ea613190ec23,https://open.spotify.com/artist/0B8qDV81MTJam2VPcoGlf1
Edenbridge,34836,35,"['austrian metal', 'gothic metal', 'gothic symphonic metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal', 'symphonic power metal']",https://i.scdn.co/image/07baf129408e40d3493060db8effea7164432d83,https://open.spotify.com/artist/4kRllkt5ryNVBqFinVjBQZ
Nightwish,1446260,71,"['finnish metal', 'finnish power metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'power metal', 'symphonic metal']",https://i.scdn.co/image/fd1be3774e33bbef460f916cc13f9a31c78a4fb4,https://open.spotify.com/artist/2NPduAUeLVsfIauhRwuft1
Stream of Passion,39799,35,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'mexican metal', 'symphonic metal', 'symphonic power metal']",https://i.scdn.co/image/e9ea6f3a67f5fd5688098542dc4f99dc3ae6bf16,https://open.spotify.com/artist/3WbWjYpDshKxCyN7KOrDyz
ReVamp,25256,32,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'symphonic metal']",https://i.scdn.co/image/ab6772690000dd22976a9c1c681832ca7d3b359a,https://open.spotify.com/artist/4LPznDHsWRPbEivBW6aYqv
Azureth,186,1,['crossover prog'],https://i.scdn.co/image/ab67616d00001e0296d8244ba3a6f4f4fe6da56d,https://open.spotify.com/artist/3dA7nSaKXMPZEpo0Y3cZfj
Timothy Pure,636,7,['crossover prog'],https://i.scdn.co/image/ab67616d00001e025bfc017b885876b9e227ad13,https://open.spotify.com/artist/3NcJtNTJuUdYnnQMINLa7B
Eyestrings,114,0,['crossover prog'],https://i.scdn.co/image/ab67616d00001e0245349693e9910f20457355d9,https://open.spotify.com/artist/5ttl3ZtZBALDyJPcZphjhZ
High Wheel,516,3,['crossover prog'],https://i.scdn.co/image/ab67616d00001e0232d1ef00ebd837e2bc4c8699,https://open.spotify.com/artist/6XofpOuz0FnIHVADHWtYzO
Emperor Stan,98,0,['crossover prog'],https://i.scdn.co/image/ab67616d00001e027a679dab8efcb28e5d252e11,https://open.spotify.com/artist/0ZPTmcMcNox40dOSNJkwVk
Arion,15990,44,"['finnish metal', 'finnish power metal', 'melodic metal']",https://i.scdn.co/image/5bd56bb20d69332658a43312bd0f6387df1ee5d9,https://open.spotify.com/artist/0c09mxGbMHuFLpPJMY6JdA
Din Within,87,0,['crossover prog'],https://i.scdn.co/image/ab67616d00001e027276fc4cc49c3008328a623b,https://open.spotify.com/artist/3TxJPSW6kFtHrfHvDxOPZh
Hoggwash,166,0,['crossover prog'],https://i.scdn.co/image/ab67616d00001e02f64b58717d833bdde5d5e7f0,https://open.spotify.com/artist/3MNNWEs82KCkq5PD6EF7ji
Nathan Mahl,213,1,['crossover prog'],https://i.scdn.co/image/ab67616d00001e02ea3a1f704e6f68ba1489f9ce,https://open.spotify.com/artist/3oAok60egZtNYlKE5EqJkj
Elegant Simplicity,206,3,['crossover prog'],https://i.scdn.co/image/35e52a578ae829a1d82cf86ee35259b8d8b97402,https://open.spotify.com/artist/7LUHaXAVGfXS2SkpEDeHxh
King Eider,546,4,"['crossover prog', 'dutch prog']",https://i.scdn.co/image/ab67616d00001e023010b1bbbc8450713a80fffa,https://open.spotify.com/artist/1ZeMjRwmR1Mwcc8OHBhnuo
Cryptic Vision,315,3,['crossover prog'],https://i.scdn.co/image/ab67616d00001e021c9a4776ba1644e1082e203a,https://open.spotify.com/artist/1XYV7p7ifFqcUvIPi72wto
Vienna Circle,860,5,"['crossover prog', 'modern progressive rock']",https://i.scdn.co/image/ab67616d00001e023dbcadef8c162cb410b44a72,https://open.spotify.com/artist/3b9c8xiIvGmkdLoyNiUEEy
Progression By Failure,617,2,['crossover prog'],https://i.scdn.co/image/ab67616d00001e02cd5b141fc12ff28c1467299a,https://open.spotify.com/artist/5YnGqri931UUIGDXEIwS45
RC2,94,0,['crossover prog'],https://i.scdn.co/image/ab67616d00001e02095c830ad0d9028b9eb37258,https://open.spotify.com/artist/6ji68N24l8hxfRa2obbOxi
Shakary,92,1,[],https://i.scdn.co/image/ab67616d00001e0263c97d6f0cde63c73afe3f65,https://open.spotify.com/artist/1TISQk0Mh6I1Jpm6ovyIk3
Moth Vellum,148,1,['crossover prog'],https://i.scdn.co/image/ab67616d00001e02b5d1218a8cc17c869fc97add,https://open.spotify.com/artist/4ufK2u3YEnoUydRde35MBH
A Chinese Firedrill,124,1,['crossover prog'],https://i.scdn.co/image/ab67616d00001e02fe975152bac7718c2f517e41,https://open.spotify.com/artist/13Zyxlk5ogXAOg4cSxiATd
Aquaplanage,228,2,['crossover prog'],https://i.scdn.co/image/ab67616d00001e02482ec3073e30a1fe6715fd78,https://open.spotify.com/artist/6P7zLll7xU1MU5CPQvlXcM
Zen Carnival,70,0,['crossover prog'],https://i.scdn.co/image/ab67616d00001e022fe5d2c4d1295afe0a45df93,https://open.spotify.com/artist/0vNGv89YoNeMfHXOCnz8Zp
