name,followers,popularity,genres,image_url,external_url
If These Trees Could Talk,99931,47,"['american post-rock', 'instrumental post-rock', 'post-metal', 'post-rock']",https://i.scdn.co/image/77c49d19e75a90ffe530b8bcdefdb0ce4dfc746e,https://open.spotify.com/artist/2GVzsXcXyU95u2EahzwqN7
This Will Destroy You,187240,51,"['american post-rock', 'compositional ambient', 'drone metal', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/ee399f998048cfbcf4745ee6d8bc53ca5a21a50b,https://open.spotify.com/artist/0MG4LXIw7n4x0wjDc6WYXk
Godspeed You! Black Emperor,244057,49,"['canadian post-rock', 'double drumming', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/580fca2bcc314243a27257fbaa4f53901ae07c04,https://open.spotify.com/artist/4svpOyfmQKuWpHLjgy4cdK
MONO,120180,43,"['downtempo', 'instrumental post-rock', 'japanese post-rock', 'post-rock']",https://i.scdn.co/image/9ab3dc04b842a371968453579ce4a92a3f93752f,https://open.spotify.com/artist/53LVoipNTQ4lvUSJ61XKU3
Red Sparowes,44839,35,"['american post-rock', 'instrumental post-rock', 'post-metal', 'post-rock']",https://i.scdn.co/image/ab67616d00001e02357b340a53240da42cf8e8da,https://open.spotify.com/artist/4MT9A89Dq8xRJ9hMvvPiJw
Do Make Say Think,46885,37,"['canadian post-rock', 'double drumming', 'freak folk', 'post-rock']",https://i.scdn.co/image/ab6772690000dd2288512beab8b7ff34f5c71216,https://open.spotify.com/artist/1WudHeuEN3d18SXVos95mc
Explosions In The Sky,530488,58,"['american post-rock', 'cinematic post-rock', 'compositional ambient', 'instrumental post-rock', 'melancholia', 'post-rock']",https://i.scdn.co/image/90d047c2ec41477959e96134b7efd1062eae8976,https://open.spotify.com/artist/1uQWmt1OhuHGRKmZ2ZcL6p
Russian Circles,168712,48,"['american post-rock', 'instrumental rock', 'post-metal', 'post-rock']",https://i.scdn.co/image/abe4d6117d4cbedad952bbf4d9b88d4922cb0952,https://open.spotify.com/artist/0AZ3VR0YbFcS0Kgei7L2QF
Maybeshewill,68580,42,"['british post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/94575073d27de3b8035b4234cdfdb5450fd88ec4,https://open.spotify.com/artist/33qUIIydEBgWpe58IA0o61
The Album Leaf,132128,52,"['american post-rock', 'compositional ambient', 'post-rock']",https://i.scdn.co/image/c02776fa1450dabc205221c6d58c60caa255e280,https://open.spotify.com/artist/02uPe16VFxPaiueQsPEDkE
Silver Mt. Zion,55554,44,"['canadian post-rock', 'post-rock']",https://i.scdn.co/image/ab67616d00001e02060d951485f5ab1011132e21,https://open.spotify.com/artist/0bRpSBtMd3stO4J6TWclMb
pg.lost,48434,42,"['compositional ambient', 'instrumental post-rock', 'nordic post-rock', 'post-metal', 'post-rock']",https://i.scdn.co/image/4c0b06faf8d01e458a0f2e338a896595721ae49d,https://open.spotify.com/artist/6YK58h9BCYpFNv10fsMwoS
The Evpatoria Report,20190,33,"['instrumental post-rock', 'post-rock', 'swiss rock']",https://i.scdn.co/image/ab67616d00001e02901ad905fab27bba23f34809,https://open.spotify.com/artist/5KyWqSOpfFRnPTWsq1oUAw
65daysofstatic,111212,47,['post-rock'],https://i.scdn.co/image/ab6772690000dd22abeceb21c1d174433777c678,https://open.spotify.com/artist/6DVVsQAnpHdJjb1nYuOQ6g
Caspian,90977,47,"['american post-rock', 'boston rock', 'compositional ambient', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/da82f05a01f7ce6c58dedd058b9082a16bb5b100,https://open.spotify.com/artist/4SXj7TVoA3bgfR8AVssACa
Yndi Halda,18134,28,"['british post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/d465ca30ef325ed4e4208f98ab8724a0f44bab73,https://open.spotify.com/artist/6fJ7oFpKH1xy1xE9Xx1vFJ
God Is An Astronaut,208450,51,"['cosmic post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/8923fbaf306cb60f08b7e3e69aeecbe40cd8e648,https://open.spotify.com/artist/079svMEXkbT5nGU2kfoqO2
Crippled Black Phoenix,33557,46,"['dark jazz', 'gaian doom', 'post-metal', 'post-rock', 'supergroup']",https://i.scdn.co/image/7db4a89a5c16f3aa070fd3a0c7ffb1c8d5e06e16,https://open.spotify.com/artist/6WEyPcf9ezhNLm1xOBjbwH
Hammock,137795,58,"['ambient worship', 'compositional ambient', 'post-rock', 'space ambient']",https://i.scdn.co/image/2a3ab8ee023fa154f1565adc250fc5a4b1004ca3,https://open.spotify.com/artist/0VOR7Ie9xUSb45fzIIVJQ1
And So I Watch You from Afar,61107,42,"['british post-rock', 'instrumental post-rock', 'instrumental rock', 'math pop', 'post-rock']",https://i.scdn.co/image/ffc172318979fa5081d1ff20805debd6d8740d86,https://open.spotify.com/artist/7qKMNwlACMZOUdMG3acwst
Editors,569541,63,"['alternative dance', 'britpop', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",https://i.scdn.co/image/29d77c20d9260729012df55b8b2028ffb2928d56,https://open.spotify.com/artist/6e9wIFWhBPHLE9bXK8gtBI
Bloc Party,882859,65,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']",https://i.scdn.co/image/69be03a3e746b4330e1e922e00e7ed4538851073,https://open.spotify.com/artist/3MM8mtgFzaEJsqbjZBSsHJ
White Lies,377385,60,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",https://i.scdn.co/image/737bd3ab1f6746a3d657d0c93366ef909eb8ab51,https://open.spotify.com/artist/6ssXMmc5EOUrauZxirM910
Franz Ferdinand,1903536,70,"['alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock', 'scottish rock']",https://i.scdn.co/image/74d44570990858341836261beb39b3faa18f7603,https://open.spotify.com/artist/0XNa1vTidXlvJ2gHSsRi4A
She Wants Revenge,195651,56,"['alternative dance', 'dance-punk', 'dark wave', 'indie rock', 'modern rock', 'new rave']",https://i.scdn.co/image/f5e30748dbcbc2f1b7146ebf31db857f5be355b9,https://open.spotify.com/artist/2zRt0sfxNnqI8gLR7d8gWt
Albert Hammond Jr,167889,54,"['dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues', 'rock']",https://i.scdn.co/image/96edba3247bf7cd5ecb4ac4fc7b00cc5f51c7db1,https://open.spotify.com/artist/1Li0eIWeMeWcOOWpImcG9H
Yeah Yeah Yeahs,955155,68,"['alternative dance', 'alternative rock', 'art pop', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']",https://i.scdn.co/image/b221cb4412f2e6d97e7a97299630893d2386f034,https://open.spotify.com/artist/3TNt4aUIxgfy9aoaft5Jj2
Arcade Fire,1831536,72,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",https://i.scdn.co/image/736a9a01d063d6d2cfa01db41dfec9bc6da58d8f,https://open.spotify.com/artist/3kjuyTCjPG1WMFCiyc5IuB
The Last Shadow Puppets,695745,64,"['baroque pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock', 'sheffield indie']",https://i.scdn.co/image/c3d3f098f92fbacb7a16ab5ca1d801228b26e1b2,https://open.spotify.com/artist/2Z7UcsdweVlRbAk5wH5fsf
Julian Plenti,24416,34,[],https://i.scdn.co/image/ab67616d00001e0212fe2aa5e0eef3f7866ac9a8,https://open.spotify.com/artist/4RlEYUI2Q5gKfDn1VwKQpK
The Horrors,217363,53,"['alternative dance', 'alternative rock', 'chamber psych', 'dance-punk', 'deep gothic post-punk', 'electronica', 'essex indie', 'garage rock', 'grave wave', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'nu gaze', 'shoegaze']",https://i.scdn.co/image/74af7524d143f2d3a9ca9a497c8b4ab63475497e,https://open.spotify.com/artist/7EFB09NxZrMi9pGlOnuBpd
Klaxons,233291,55,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",https://i.scdn.co/image/290e4c65525c8c3d8c67fece5cdfdacb8524ef59,https://open.spotify.com/artist/2qlAMLpUyBjZgnzuFXXZXI
The Kills,517670,57,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'new rave', 'punk blues', 'rock']",https://i.scdn.co/image/471036f6da66b21eab65ad1fb175b456e7935d4b,https://open.spotify.com/artist/5BYuBzqmTXwUDw2rYkwExr
Paul Banks,28098,32,[],https://i.scdn.co/image/667ea47ba69e3e02496ebaec5cdc932b1e29ba42,https://open.spotify.com/artist/6h7Y3QR7IjzAD05Qw5QYO4
The Rapture,210572,53,"['alternative dance', 'dance-punk', 'electronica', 'indie rock', 'modern rock', 'new rave']",https://i.scdn.co/image/2a729f1c5905c1c72a4afbc99939aa183d097855,https://open.spotify.com/artist/166Dz1GX3xonSQ3Z6CQW26
TV On The Radio,468026,62,"['alternative dance', 'alternative rock', 'brooklyn indie', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'rock']",https://i.scdn.co/image/999ad460fcc88db5be7aa1ffe8f3442331839894,https://open.spotify.com/artist/3HJIB8sYPyxrFGuwvKXSLR
Julian Casablancas,348045,64,['modern rock'],https://i.scdn.co/image/2af33bb80aa4ec4790cfdef9464fbffd9495dd61,https://open.spotify.com/artist/1rAv1GhTQ2rmG94p9lU3rB
The Bravery,183600,55,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",https://i.scdn.co/image/d2d83abac25c3bcc2c7ff98a5149b1a136e02756,https://open.spotify.com/artist/2bcrMsFlF632EQ6VZERWFu
Silversun Pickups,488472,62,"['alternative metal', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock']",https://i.scdn.co/image/e722c7383e7ebe7ae73857356f03c585b1777fa4,https://open.spotify.com/artist/6qyi8X6MdP1lu6B1K6yh3h
The Libertines,655838,61,"['alternative rock', 'britpop', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern rock', 'rock']",https://i.scdn.co/image/481e5f20520c6f49971bd54abba29cff863139db,https://open.spotify.com/artist/4fSPtBgFPZzygkY6MehwQ7
Mouth Of The Architect,16608,22,['post-metal'],https://i.scdn.co/image/ab67616d00001e02026ae8b1c72f35dbbddd89ae,https://open.spotify.com/artist/74Lk7WdgkYm19XoHvEsr5F
Rosetta,25780,31,"['philly indie', 'post-metal', 'post-rock', 'sci-fi metal', 'sludge metal']",https://i.scdn.co/image/6239f53956f53fff66bbbe3d9d46b0df36937520,https://open.spotify.com/artist/0HJQZHbKgYyWCDc8uVko6S
Battle Of Mice,10319,23,"['gaian doom', 'post-metal']",https://i.scdn.co/image/ab67616d00001e0263d46b9cdf388224063cdc00,https://open.spotify.com/artist/4y0xdRQ6jYvUUxRB71b514
Year Of No Light,18245,24,"['atmospheric post-metal', 'double drumming', 'drone metal', 'french metal', 'neo-crust', 'post-metal']",https://i.scdn.co/image/8de8b994ad2ad885f1563a484d569cd620f69a27,https://open.spotify.com/artist/1jBkXf5NwyxgbUw9fWxAOE
Amenra,53739,40,"['atmospheric sludge', 'belgian metal', 'drone metal', 'post-doom metal', 'post-metal', 'post-rock']",https://i.scdn.co/image/a38a2cd27d791a6ff32213bc3177d48ef1adb917,https://open.spotify.com/artist/0N1jE1EIrhZjvQSfuLupUu
Callisto,9783,21,"['atmospheric sludge', 'post-metal']",https://i.scdn.co/image/7392cd56cd3206d71007cfdef887bd695e31437b,https://open.spotify.com/artist/4ybKgPHm2IPUSWP8LIxNSK
Neurosis,97499,42,"['alternative metal', 'atmospheric post-metal', 'atmospheric sludge', 'doom metal', 'drone metal', 'dub metal', 'post-doom metal', 'post-hardcore', 'post-metal', 'progressive sludge', 'sludge metal']",https://i.scdn.co/image/17c2e6b8ba1c12c3af665fac01bf7d434bdf9d21,https://open.spotify.com/artist/1KHydwFySZY3YcWyo2q2dF
Old Man Gloom,30036,30,"['chaotic hardcore', 'doom metal', 'drone metal', 'post-doom metal', 'post-metal', 'sludge metal']",https://i.scdn.co/image/ab6772690000dd222f80ed67a34f76ba32b24037,https://open.spotify.com/artist/1Rc7L8nr2gvXKlqDL4tVKj
The Ocean,76560,52,"['alternative metal', 'atmospheric post-metal', 'atmospheric sludge', 'djent', 'jazz metal', 'post-metal', 'post-rock', 'progressive metal', 'progressive sludge', 'sludge metal']",https://i.scdn.co/image/f2e4a4abd5a3b0cbba54e262a378504fdf4107a6,https://open.spotify.com/artist/6fuALtryzj4cq7vkglKLxq
Pelican,84039,41,"['atmospheric post-metal', 'atmospheric sludge', 'drone metal', 'instrumental rock', 'post-doom metal', 'post-metal', 'post-rock', 'sludge metal', 'stoner metal']",https://i.scdn.co/image/a768babb53a69d9f2856455390b0e5a78670812e,https://open.spotify.com/artist/0Gq06EJlfPumvCdMsnkJFp
ISIS,104148,44,"['alternative metal', 'atmospheric post-metal', 'atmospheric sludge', 'drone metal', 'post-doom metal', 'post-metal', 'post-rock', 'sludge metal', 'stoner metal']",https://i.scdn.co/image/b064e3c3ac7e435d960b204dd3b5ee4b14397e46,https://open.spotify.com/artist/2vsXeWGC8rILp3rpSN2Fyk
Made Out Of Babies,9210,20,"['gaian doom', 'post-metal']",https://i.scdn.co/image/ab67616d00001e02124cf1eff34647b41af27ec8,https://open.spotify.com/artist/7xWiDoGWQbKwj2VyG14xK2
Intronaut,47769,39,"['djent', 'jazz metal', 'mathcore', 'post-metal', 'sludge metal']",https://i.scdn.co/image/94a1f50caf9213e63baea9a7d50af0d01c07c4e3,https://open.spotify.com/artist/17qfMEjKb5ry8L8mekQZfd
Jesu,38766,38,"['birmingham metal', 'british experimental', 'dark jazz', 'drone', 'drone metal', 'dub metal', 'post-doom metal', 'post-metal', 'shoegaze', 'uk doom metal', 'uk post-metal']",https://i.scdn.co/image/ab6772690000dd224924153f6e6a2f2eb26c5710,https://open.spotify.com/artist/1binm59tmJzoZLvLETVYBP
Kylesa,69268,42,"['doom metal', 'double drumming', 'drone metal', 'gaian doom', 'post-doom metal', 'progressive sludge', 'psychedelic doom', 'sludge metal', 'stoner metal', 'stoner rock']",https://i.scdn.co/image/6b74855ffb2b466578cd98c8d33a628be624d6eb,https://open.spotify.com/artist/7mO0JGOATH8fVHvgCdZsXh
Bossk,11829,25,"['atmospheric post-metal', 'atmospheric sludge', 'kent indie', 'post-metal']",https://i.scdn.co/image/ccc369049aa2f04261ccc717f5d46c5849d14ed7,https://open.spotify.com/artist/6KPlPSPeF5BndJ7P888uSh
Baroness,196684,51,"['alternative metal', 'post-doom metal', 'progressive sludge', 'sludge metal']",https://i.scdn.co/image/025f39901ee5918b617d1feef50907f5f9aa2f0a,https://open.spotify.com/artist/3KdXhEwbqFHfNfSk7L9E87
Khoma,4948,20,"['atmospheric post-metal', 'post-metal']",https://i.scdn.co/image/ab67616d00001e0231ed7930d3cb8cc0e782e945,https://open.spotify.com/artist/3YCrMfPAC0mqKeA6fOyRyk
Omega Massif,10593,20,"['atmospheric post-metal', 'post-metal']",https://i.scdn.co/image/ab67616d00001e029cc6e6f00b3643b6cedc935d,https://open.spotify.com/artist/3x1aecvlOZRUe1ecY7Xzgz
Cowboys & Aliens,9390,28,"['belgian stoner rock', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock']",https://i.scdn.co/image/a91941276010715e38a74f62851777f9f9a38bf2,https://open.spotify.com/artist/40dMfiJSBmkMQbf5HNA2nE
Truckfighters,91278,46,"['instrumental stoner rock', 'orebro indie', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'swedish stoner rock']",https://i.scdn.co/image/8fee19cc6360ad631ac8e6bcc56b6b239322ced4,https://open.spotify.com/artist/5X1eZAEqHcO5lYy7tgjw5h
Dozer,34287,37,"['psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'swedish stoner rock']",https://i.scdn.co/image/cdf75032647f6aa2d9d0a10146d46883d9172516,https://open.spotify.com/artist/57VFYrmiB0eCM2qXZmV96N
